transaction_id,customer_id,transaction_date,transaction_time,amount,merchant_category,transaction_type,device_type,card_present,home_city,transaction_city,distance_from_home_km,account_age_days,prev_txn_count_24h,is_fraud
503585,175265,2026-08-09,20:53:00,926.71,ATM Withdrawal,ATM,Web Browser,No,Ahmedabad,Ahmedabad,6.2,878,1,0
505380,151113,2026-05-12,19:46:00,4509.44,E-commerce,POS,ATM Machine,Yes,Rajpura,Rajpura,1.5,3384,3,0
505263,158876,2026-05-04,07:12:00,962.16,Utility Bill,POS,ATM Machine,Yes,Ahmedabad,Ahmedabad,9.5,2075,0,0
503377,150513,2026-07-18,15:42:00,1910.49,Travel,POS,USSD,No,Kolkata,Kolkata,6.7,2932,1,0
501257,122192,2026-07-26,08:03:00,12645.88,Pharmacy,ATM,ATM Machine,No,Jaipur,Jaipur,13.6,496,0,0
503513,112849,2026-05-04,14:26:00,4872.02,Travel,ONLINE,USSD,No,Kolkata,Kolkata,6.2,3349,0,0
501251,124190,2026-07-21,04:41:00,1929.74,Grocery,UPI,Mobile App,No,Chennai,Chennai,2.0,784,1,0
505763,119472,2026-06-07,06:01:00,7602.85,Travel,UPI,Web Browser,No,Bengaluru,Bengaluru,11.1,631,2,0
504299,103629,2026-07-02,21:47:00,2548.53,Travel,ATM,POS Terminal,No,Ahmedabad,Ahmedabad,3.8,944,3,0
503285,141404,2026-03-22,01:40:00,1241.57,Electronics,ONLINE,USSD,No,Mumbai,Mumbai,0.2,3337,2,0
502934,143475,2026-04-16,05:12:00,1554.74,Utility Bill,UPI,ATM Machine,No,Delhi,Delhi,7.9,2953,2,0
504176,134885,2026-01-17,04:37:00,9721.68,Dining,UPI,USSD,No,Kolkata,Kolkata,0.7,3641,2,0
505269,169894,2026-03-20,11:46:00,7344.02,Electronics,NEFT,ATM Machine,Yes,Rajpura,Rajpura,3.8,1792,3,0
504911,194668,2026-06-25,12:46:00,1524.65,Pharmacy,UPI,ATM Machine,Yes,Hyderabad,Hyderabad,8.3,2248,2,0
501853,145432,2026-05-25,08:03:00,9062.55,Dining,ATM,Mobile App,No,Bengaluru,Bengaluru,10.6,2653,3,0
505613,163991,2026-02-11,00:13:00,80741.01,Jewellery,UPI,Web Browser,No,Rajpura,Bengaluru,1321.3,30,2,1
505842,199938,2026-04-15,09:06:00,1601.59,Jewellery,POS,Web Browser,Yes,Kolkata,Kolkata,3.5,3553,2,0
502106,127514,2026-05-14,08:39:00,1601.58,Jewellery,ATM,ATM Machine,Yes,Pune,Pune,9.8,3116,1,0
500134,155920,2026-01-26,11:34:00,2780.94,ATM Withdrawal,UPI,ATM Machine,No,Kolkata,Kolkata,2.1,2499,2,0
505237,155800,2026-04-24,20:58:00,3541.81,Dining,ONLINE,ATM Machine,Yes,Jaipur,Jaipur,3.6,418,2,0
505030,123272,2026-05-20,09:31:00,6060.53,Electronics,ATM,USSD,Yes,Delhi,Delhi,2.8,435,1,0
500929,141836,2026-07-20,01:42:00,1563.56,Electronics,UPI,Web Browser,No,Ahmedabad,Ahmedabad,14.1,2733,1,0
500824,165011,2026-08-16,18:20:00,6157.73,Jewellery,POS,USSD,Yes,Delhi,Delhi,9.9,1377,2,0
505447,166757,2026-07-17,07:52:00,2294.86,Travel,ATM,ATM Machine,Yes,Hyderabad,Hyderabad,2.8,2598,2,0
501532,100925,2026-02-13,15:09:00,6145.39,Pharmacy,POS,Mobile App,Yes,Ahmedabad,Ahmedabad,7.6,2728,3,0
501215,107417,2026-04-09,02:23:00,495.5,Dining,ONLINE,ATM Machine,No,Bengaluru,Bengaluru,10.7,3841,1,0
500505,127407,2026-01-05,11:04:00,4194.77,E-commerce,ATM,POS Terminal,No,Kolkata,Kolkata,0.0,2333,0,0
504286,176686,2026-02-18,06:45:00,2656.56,E-commerce,UPI,USSD,Yes,Chennai,Chennai,10.6,429,1,0
501997,155263,2026-01-21,21:10:00,1739.56,Pharmacy,ATM,ATM Machine,Yes,Ahmedabad,Ahmedabad,5.0,2861,0,0
503073,124024,2026-01-19,14:54:00,4373.56,Fuel,UPI,POS Terminal,No,Mumbai,Mumbai,2.9,362,2,0
501959,166044,2026-01-11,00:02:00,9090.75,ATM Withdrawal,ONLINE,POS Terminal,No,Jaipur,Jaipur,12.1,2589,3,0
501385,138631,2026-08-03,03:47:00,45246.74,ATM Withdrawal,POS,USSD,No,Hyderabad,Rajpura,383.0,5,2,1
500895,174941,2026-02-01,12:36:00,6369.88,Pharmacy,POS,ATM Machine,No,Hyderabad,Hyderabad,0.1,1934,6,0
504925,133099,2026-02-16,13:33:00,1306.21,ATM Withdrawal,POS,ATM Machine,Yes,Mumbai,Mumbai,11.9,1206,3,0
500456,155519,2026-04-16,07:09:00,5453.88,Travel,ATM,USSD,Yes,Delhi,Delhi,4.4,1239,3,0
505559,152769,2026-05-13,00:42:00,1814.31,Dining,UPI,USSD,No,Rajpura,Rajpura,2.4,2765,1,0
503710,184972,2026-07-14,06:03:00,3003.56,Utility Bill,POS,Mobile App,No,Mumbai,Mumbai,1.9,554,1,0
505534,144526,2026-05-02,19:22:00,1280.21,Fuel,POS,ATM Machine,Yes,Chennai,Chennai,3.2,2203,0,0
504850,190026,2026-04-08,08:46:00,969.68,Grocery,ONLINE,POS Terminal,No,Jaipur,Jaipur,10.6,3292,0,0
504749,186486,2026-06-18,01:51:00,38215.14,Electronics,ONLINE,USSD,No,Mumbai,Ahmedabad,415.9,31,0,1
504269,104491,2026-05-03,02:05:00,32413.16,Fuel,POS,USSD,No,Chennai,Mumbai,400.4,53,8,1
503523,182788,2026-06-17,17:09:00,1814.22,Fuel,POS,Web Browser,No,Rajpura,Rajpura,6.2,378,1,0
504135,198698,2026-06-25,10:39:00,2368.23,Dining,POS,Mobile App,Yes,Mumbai,Mumbai,14.7,2879,4,0
503603,115511,2026-07-24,15:38:00,4514.05,Dining,ATM,POS Terminal,Yes,Delhi,Delhi,5.2,1035,0,0
500714,176391,2026-05-17,07:42:00,6072.67,Electronics,ONLINE,Web Browser,No,Pune,Pune,13.0,3968,0,0
504187,126581,2026-08-04,20:22:00,3818.48,Fuel,POS,POS Terminal,No,Kolkata,Kolkata,7.7,2973,1,0
502215,111534,2026-07-06,23:39:00,8341.1,Utility Bill,POS,ATM Machine,Yes,Mumbai,Mumbai,14.8,1063,2,0
505302,199308,2026-02-26,07:11:00,2486.72,E-commerce,UPI,ATM Machine,Yes,Rajpura,Rajpura,6.7,71,3,0
502924,154047,2026-04-19,13:36:00,595.57,Grocery,ONLINE,POS Terminal,Yes,Kolkata,Kolkata,2.3,3184,4,0
501811,124474,2026-05-26,15:39:00,2550.87,E-commerce,POS,Web Browser,Yes,Pune,Pune,2.5,1545,5,0
503487,134039,2026-04-10,15:37:00,1237.5,Grocery,ONLINE,USSD,Yes,Chennai,Chennai,13.6,1415,0,0
503142,140735,2026-03-01,15:13:00,4992.13,E-commerce,ATM,POS Terminal,Yes,Chennai,Chennai,12.0,3868,0,0
501828,198455,2026-05-18,17:44:00,1560.98,Electronics,ATM,POS Terminal,Yes,Chennai,Chennai,13.8,1642,0,0
501156,158711,2026-05-26,18:36:00,1663.37,Electronics,POS,Web Browser,Yes,Bengaluru,Bengaluru,8.1,3911,3,0
501325,186633,2026-02-25,07:33:00,6850.9,Utility Bill,POS,USSD,No,Kolkata,Kolkata,12.1,1141,2,0
504313,134802,2026-02-11,06:24:00,3654.4,Fuel,UPI,ATM Machine,No,Kolkata,Kolkata,7.1,3291,3,0
500511,199457,2026-06-11,13:27:00,2236.08,Travel,ATM,USSD,Yes,Bengaluru,Bengaluru,4.1,1551,2,0
501681,194261,2026-03-28,17:57:00,2843.61,Electronics,POS,ATM Machine,Yes,Chennai,Chennai,2.3,2278,1,0
500500,142587,2026-08-07,09:55:00,767.43,Travel,POS,Mobile App,Yes,Kolkata,Kolkata,1.0,1546,3,0
505438,101214,2026-01-10,12:49:00,1001.28,Pharmacy,POS,Web Browser,No,Mumbai,Mumbai,9.7,1031,0,0
501857,137499,2026-03-03,02:53:00,2648.48,Pharmacy,NEFT,ATM Machine,Yes,Mumbai,Mumbai,14.5,1790,0,0
501389,189086,2026-04-12,23:59:00,85281.16,Dining,POS,USSD,No,Bengaluru,Ahmedabad,1479.4,58,5,1
503720,126286,2026-06-10,17:01:00,2743.89,Jewellery,ONLINE,ATM Machine,Yes,Bengaluru,Bengaluru,8.9,40,0,0
502387,195296,2026-06-01,01:55:00,1879.28,Fuel,UPI,Web Browser,Yes,Hyderabad,Hyderabad,0.1,3115,3,0
503237,136349,2026-05-19,04:08:00,4299.32,Electronics,POS,USSD,Yes,Pune,Pune,5.3,3746,1,0
501541,147549,2026-03-14,00:39:00,3221.72,Jewellery,POS,Web Browser,Yes,Hyderabad,Hyderabad,10.4,871,1,0
501218,173240,2026-08-11,02:18:00,4445.65,Electronics,POS,Mobile App,Yes,Delhi,Delhi,9.1,3691,2,0
502682,110110,2026-06-18,13:18:00,3920.25,Travel,UPI,Web Browser,No,Delhi,Delhi,9.2,2411,0,0
502994,185622,2026-03-11,07:48:00,5869.79,Jewellery,ONLINE,Mobile App,Yes,Kolkata,Kolkata,13.7,3253,2,0
501192,127801,2026-04-04,08:04:00,2137.59,Dining,POS,USSD,Yes,Jaipur,Jaipur,12.0,1814,1,0
505294,172940,2026-07-22,16:21:00,9480.51,Dining,ONLINE,ATM Machine,Yes,Pune,Pune,14.4,3304,1,0
501543,108885,2026-05-29,02:43:00,6428.92,Dining,POS,ATM Machine,Yes,Chennai,Chennai,3.1,3044,1,0
503302,126602,2026-04-08,19:10:00,5047.48,ATM Withdrawal,ONLINE,POS Terminal,No,Rajpura,Rajpura,2.3,1407,2,0
503325,143346,2026-04-07,21:15:00,7922.1,Electronics,POS,USSD,Yes,Kolkata,Kolkata,5.4,2471,2,0
502540,149366,2026-07-23,08:10:00,1511.62,ATM Withdrawal,POS,POS Terminal,Yes,Ahmedabad,Ahmedabad,1.6,441,1,0
500954,142789,2026-08-21,18:42:00,4629.6,Travel,ATM,POS Terminal,No,Rajpura,Rajpura,14.7,117,0,0
504847,183783,2026-05-03,15:59:00,4280.84,Fuel,ATM,POS Terminal,No,Mumbai,Mumbai,7.4,2094,1,0
504331,118510,2026-07-04,09:45:00,8702.31,Utility Bill,ONLINE,ATM Machine,Yes,Chennai,Chennai,6.9,2654,2,0
500733,192161,2026-04-09,15:06:00,2152.32,E-commerce,ONLINE,POS Terminal,Yes,Pune,Pune,14.6,2729,2,0
505992,147288,2026-08-24,22:35:00,1198.56,Dining,ATM,USSD,Yes,Chennai,Chennai,10.9,2725,2,0
501157,112016,2026-04-16,09:28:00,4057.02,Jewellery,UPI,POS Terminal,No,Ahmedabad,Ahmedabad,11.8,1258,4,0
505558,125973,2026-03-21,20:43:00,3906.65,Electronics,POS,Mobile App,Yes,Ahmedabad,Ahmedabad,14.5,3183,2,0
503295,119223,2026-04-22,08:28:00,1283.43,ATM Withdrawal,ATM,POS Terminal,No,Delhi,Delhi,2.3,2548,3,0
502983,180108,2026-01-10,10:47:00,4290.48,Utility Bill,POS,ATM Machine,Yes,Rajpura,Rajpura,6.7,1606,4,0
505306,181390,2026-05-24,23:42:00,5108.54,Travel,ONLINE,USSD,No,Pune,Pune,9.5,3228,4,0
505162,102601,2026-08-07,14:41:00,3635.17,E-commerce,POS,Web Browser,No,Hyderabad,Hyderabad,13.8,441,2,0
502157,144276,2026-04-10,23:38:00,40186.64,Fuel,ONLINE,Web Browser,No,Mumbai,Kolkata,861.3,39,7,1
501063,114405,2026-07-23,10:46:00,769.58,Fuel,UPI,ATM Machine,Yes,Jaipur,Jaipur,4.6,1163,2,0
502617,199232,2026-06-02,18:28:00,2001.16,E-commerce,ATM,Web Browser,Yes,Ahmedabad,Ahmedabad,5.0,2933,0,0
501168,139854,2026-01-14,04:36:00,3296.01,Fuel,POS,Mobile App,Yes,Ahmedabad,Ahmedabad,7.4,2961,1,0
503223,177560,2026-05-12,01:32:00,9900.77,ATM Withdrawal,NEFT,ATM Machine,No,Kolkata,Kolkata,2.6,539,2,0
503637,154049,2026-01-29,08:19:00,5194.4,Travel,ONLINE,Mobile App,No,Jaipur,Jaipur,10.7,924,2,0
502939,190264,2026-04-14,06:22:00,679.38,Jewellery,POS,ATM Machine,No,Rajpura,Rajpura,2.9,2930,2,0
504492,119695,2026-07-22,04:05:00,1454.94,Fuel,POS,POS Terminal,Yes,Hyderabad,Hyderabad,14.3,1084,2,0
503141,149192,2026-05-15,02:31:00,3016.59,Dining,UPI,USSD,No,Pune,Pune,14.2,1487,0,0
504981,190125,2026-04-20,08:59:00,1750.37,ATM Withdrawal,UPI,USSD,No,Pune,Pune,1.9,3491,1,0
500144,140852,2026-04-14,01:39:00,2044.78,ATM Withdrawal,POS,Web Browser,Yes,Jaipur,Jaipur,6.5,2444,1,0
503578,185640,2026-01-12,12:24:00,1518.21,Fuel,POS,POS Terminal,Yes,Delhi,Delhi,0.2,2506,5,0
504947,136995,2026-08-20,19:06:00,6307.13,Pharmacy,POS,ATM Machine,Yes,Ahmedabad,Ahmedabad,0.9,3843,1,0
502783,176176,2026-02-20,04:03:00,3378.49,Travel,ONLINE,Web Browser,Yes,Delhi,Delhi,11.4,38,0,0
500718,149214,2026-06-05,12:41:00,2603.91,Utility Bill,UPI,ATM Machine,No,Hyderabad,Hyderabad,12.9,2059,0,0
501820,129477,2026-01-17,08:16:00,948.65,ATM Withdrawal,NEFT,Web Browser,Yes,Rajpura,Rajpura,5.3,2389,2,0
502503,175314,2026-04-25,12:07:00,7380.64,Fuel,POS,Mobile App,No,Bengaluru,Bengaluru,13.7,1992,1,0
504361,100758,2026-07-10,20:25:00,3479.85,Utility Bill,ONLINE,POS Terminal,No,Kolkata,Kolkata,7.3,2742,1,0
504172,126347,2026-05-18,19:12:00,4012.03,Fuel,UPI,Web Browser,Yes,Kolkata,Kolkata,5.7,1658,1,0
500396,187455,2026-06-06,03:23:00,2982.45,ATM Withdrawal,POS,Web Browser,No,Mumbai,Mumbai,8.5,1751,2,0
505798,162306,2026-06-17,07:40:00,1042.81,ATM Withdrawal,ONLINE,ATM Machine,Yes,Pune,Pune,9.2,676,1,0
504493,169649,2026-08-15,11:58:00,3554.14,Dining,POS,Mobile App,Yes,Mumbai,Mumbai,0.2,736,1,0
501366,101766,2026-05-22,14:08:00,1417.62,ATM Withdrawal,POS,USSD,No,Kolkata,Kolkata,0.1,49,3,0
505901,193004,2026-06-07,03:23:00,23526.59,Grocery,ONLINE,Web Browser,No,Jaipur,Delhi,834.1,2,4,1
500596,180201,2026-08-24,15:00:00,6496.18,Dining,ATM,Web Browser,Yes,Kolkata,Kolkata,13.3,3655,1,0
503953,172821,2026-04-30,19:16:00,3198.68,Electronics,ONLINE,ATM Machine,Yes,Mumbai,Mumbai,7.7,1014,3,0
505393,180110,2026-03-20,05:07:00,5685.47,Jewellery,ONLINE,USSD,Yes,Delhi,Delhi,4.5,1178,0,0
504969,103708,2026-04-01,09:08:00,1866.21,E-commerce,UPI,ATM Machine,No,Mumbai,Mumbai,8.1,3355,1,0
502915,140715,2026-07-26,14:09:00,2486.7,Travel,ONLINE,USSD,Yes,Hyderabad,Hyderabad,6.6,730,1,0
502327,134220,2026-06-30,10:32:00,1898.21,E-commerce,ONLINE,POS Terminal,Yes,Chennai,Chennai,14.2,3093,1,0
503767,167856,2026-06-02,17:05:00,5263.45,Travel,POS,ATM Machine,Yes,Chennai,Chennai,6.3,764,2,0
503441,194794,2026-05-16,10:18:00,9628.6,Utility Bill,POS,USSD,No,Kolkata,Kolkata,9.1,1145,1,0
503852,104596,2026-03-21,04:55:00,3123.5,Fuel,ONLINE,Mobile App,No,Chennai,Chennai,14.2,3490,1,0
504133,173032,2026-06-04,00:10:00,3378.97,Grocery,POS,USSD,Yes,Jaipur,Jaipur,12.6,1972,2,0
505500,103293,2026-04-25,13:28:00,3028.8,Fuel,ONLINE,USSD,No,Jaipur,Jaipur,10.2,2066,2,0
502144,161022,2026-08-13,05:46:00,6194.32,Electronics,UPI,POS Terminal,Yes,Hyderabad,Hyderabad,14.1,758,0,0
505823,187230,2026-05-14,06:56:00,3236.39,Grocery,POS,USSD,Yes,Pune,Pune,14.8,2017,2,0
505074,178145,2026-04-10,02:00:00,2829.8,Dining,NEFT,USSD,Yes,Bengaluru,Bengaluru,5.4,3835,2,0
501572,136153,2026-08-14,12:39:00,1524.87,Electronics,POS,USSD,Yes,Jaipur,Jaipur,6.5,1841,0,0
504080,176383,2026-05-09,20:32:00,3314.05,Grocery,ATM,Web Browser,No,Ahmedabad,Ahmedabad,0.7,1945,2,0
501123,126886,2026-08-25,11:17:00,9352.34,Utility Bill,UPI,USSD,Yes,Hyderabad,Hyderabad,11.2,2541,2,0
502787,128266,2026-02-25,05:21:00,2714.42,Jewellery,UPI,Web Browser,No,Bengaluru,Bengaluru,3.8,166,3,0
502968,122796,2026-04-01,18:49:00,5024.1,Pharmacy,NEFT,Mobile App,No,Bengaluru,Bengaluru,0.6,3545,2,0
502505,105086,2026-03-03,07:26:00,1465.6,Dining,POS,USSD,Yes,Delhi,Delhi,8.6,490,0,0
503466,174969,2026-04-28,00:02:00,41374.64,Grocery,ONLINE,USSD,No,Chennai,Pune,1592.4,24,3,1
500676,172570,2026-01-15,08:07:00,3757.12,ATM Withdrawal,ONLINE,Mobile App,Yes,Rajpura,Rajpura,13.9,2510,3,0
502809,179126,2026-02-22,05:02:00,2780.92,Jewellery,ATM,USSD,No,Ahmedabad,Ahmedabad,9.7,2996,0,0
503349,112176,2026-02-16,08:41:00,2644.13,Pharmacy,ONLINE,ATM Machine,Yes,Mumbai,Mumbai,4.5,2880,0,0
500729,148818,2026-08-07,22:29:00,803.9,Grocery,UPI,Mobile App,No,Delhi,Delhi,9.6,887,3,0
500413,127929,2026-07-04,09:47:00,3513.52,Dining,UPI,USSD,No,Mumbai,Mumbai,2.0,2765,2,0
503147,164251,2026-02-21,05:07:00,4165.07,ATM Withdrawal,ONLINE,USSD,Yes,Ahmedabad,Ahmedabad,5.9,1452,0,0
501517,148262,2026-02-17,06:53:00,3519.09,E-commerce,ATM,ATM Machine,Yes,Mumbai,Mumbai,10.1,2880,5,0
500826,109043,2026-01-06,10:04:00,6175.01,Pharmacy,UPI,ATM Machine,Yes,Pune,Pune,10.3,1838,0,0
503268,169039,2026-07-20,13:20:00,2229.79,Fuel,ATM,POS Terminal,No,Bengaluru,Bengaluru,8.5,3839,5,0
503975,109502,2026-03-06,15:54:00,3712.39,ATM Withdrawal,ONLINE,USSD,No,Pune,Pune,12.6,2416,1,0
500617,124979,2026-06-27,01:12:00,1307.69,Electronics,POS,ATM Machine,No,Kolkata,Kolkata,11.8,571,0,0
500115,150560,2026-03-05,15:14:00,4112.52,Utility Bill,POS,Web Browser,Yes,Delhi,Delhi,7.4,2515,2,0
500418,112183,2026-05-21,00:19:00,2004.91,Dining,NEFT,Mobile App,Yes,Delhi,Delhi,13.3,3019,1,0
503070,106993,2026-03-19,08:42:00,1567.25,Dining,ONLINE,POS Terminal,Yes,Pune,Pune,0.3,484,1,0
501626,199307,2026-04-23,08:11:00,3199.62,Utility Bill,POS,ATM Machine,Yes,Pune,Pune,7.1,2777,0,0
505940,118331,2026-03-19,12:27:00,4911.16,Utility Bill,POS,POS Terminal,No,Ahmedabad,Ahmedabad,1.6,1776,1,0
504186,157194,2026-06-17,06:01:00,1655.7,E-commerce,UPI,POS Terminal,Yes,Chennai,Chennai,3.1,3228,4,0
502897,166008,2026-03-02,14:59:00,5034.77,Fuel,POS,USSD,Yes,Bengaluru,Bengaluru,4.1,1205,1,0
505603,100962,2026-04-18,22:54:00,3595.66,Dining,POS,Web Browser,No,Ahmedabad,Ahmedabad,5.4,2480,2,0
502083,132487,2026-04-27,00:55:00,3991.92,Fuel,UPI,USSD,No,Pune,Pune,3.8,2682,0,0
500754,193611,2026-06-16,07:11:00,2486.45,Grocery,POS,POS Terminal,Yes,Mumbai,Mumbai,0.6,356,1,0
502547,179480,2026-04-22,21:04:00,3179.53,Jewellery,ATM,Web Browser,No,Ahmedabad,Ahmedabad,7.3,1196,0,0
503970,161865,2026-02-24,18:30:00,8978.29,Pharmacy,POS,ATM Machine,Yes,Chennai,Chennai,5.6,1990,2,0
503374,150286,2026-05-03,11:41:00,5204.68,ATM Withdrawal,UPI,Web Browser,Yes,Bengaluru,Bengaluru,13.6,539,1,0
504108,184264,2026-03-26,16:12:00,12679.73,ATM Withdrawal,POS,ATM Machine,Yes,Delhi,Delhi,14.1,1812,1,0
502445,159813,2026-06-16,03:49:00,2032.42,Dining,UPI,Mobile App,No,Ahmedabad,Ahmedabad,6.4,1167,1,0
504381,194005,2026-03-10,04:00:00,5685.61,Travel,POS,USSD,Yes,Ahmedabad,Ahmedabad,9.5,1275,1,0
501067,192564,2026-05-19,18:25:00,12045.26,Grocery,ONLINE,USSD,No,Mumbai,Mumbai,0.4,3482,0,0
503914,155031,2026-02-28,08:28:00,4216.36,E-commerce,POS,POS Terminal,No,Rajpura,Rajpura,8.8,2518,3,0
505288,186291,2026-06-27,07:03:00,10472.44,Pharmacy,UPI,POS Terminal,No,Chennai,Chennai,7.1,3529,1,0
505388,198693,2026-01-26,00:47:00,4987.37,E-commerce,UPI,Mobile App,Yes,Rajpura,Rajpura,4.7,956,3,0
503499,112310,2026-07-15,13:53:00,4558.47,Utility Bill,UPI,Web Browser,Yes,Jaipur,Jaipur,0.4,3644,1,0
502739,149225,2026-05-02,21:19:00,514.84,Dining,ONLINE,ATM Machine,No,Ahmedabad,Ahmedabad,10.1,2999,3,0
505053,196268,2026-06-28,00:37:00,3193.11,Grocery,POS,POS Terminal,Yes,Jaipur,Jaipur,3.0,3634,2,0
504001,131748,2026-03-09,23:48:00,7354.3,ATM Withdrawal,POS,POS Terminal,Yes,Chennai,Chennai,7.7,436,0,0
501569,190942,2026-07-09,13:40:00,3198.97,Dining,POS,ATM Machine,No,Chennai,Chennai,6.5,696,1,0
502428,138536,2026-06-05,14:30:00,7547.03,Grocery,ONLINE,USSD,Yes,Delhi,Delhi,5.4,3697,2,0
503747,144896,2026-05-02,20:47:00,3962.71,Travel,UPI,ATM Machine,No,Bengaluru,Bengaluru,6.0,3611,0,0
505562,111694,2026-05-27,14:13:00,4166.17,Fuel,ATM,POS Terminal,Yes,Jaipur,Jaipur,12.2,2415,0,0
501688,140795,2026-01-20,08:32:00,2435.51,Fuel,ONLINE,POS Terminal,No,Hyderabad,Hyderabad,12.3,2187,1,0
500852,180147,2026-03-08,00:50:00,3215.27,ATM Withdrawal,ATM,Mobile App,No,Pune,Pune,5.9,407,2,0
503547,140932,2026-04-23,16:55:00,2165.87,E-commerce,ATM,Mobile App,No,Mumbai,Mumbai,3.5,865,0,0
500896,161153,2026-05-24,11:39:00,3595.03,Electronics,UPI,Mobile App,No,Ahmedabad,Ahmedabad,7.5,3608,2,0
504593,107281,2026-08-26,20:27:00,5385.94,Grocery,ONLINE,USSD,Yes,Bengaluru,Bengaluru,1.4,901,0,0
500336,180824,2026-02-05,11:56:00,616.66,Electronics,ONLINE,POS Terminal,Yes,Delhi,Delhi,4.2,1302,4,0
502840,197179,2026-01-17,02:34:00,1605.09,Pharmacy,UPI,Mobile App,No,Pune,Pune,13.9,3380,1,0
503088,117635,2026-03-21,23:45:00,4193.35,Pharmacy,NEFT,ATM Machine,Yes,Kolkata,Kolkata,4.0,1047,2,0
504612,132464,2026-07-25,02:31:00,568.83,E-commerce,POS,Web Browser,No,Hyderabad,Hyderabad,0.0,2762,0,0
501349,173469,2026-07-15,15:45:00,3229.34,Grocery,POS,POS Terminal,Yes,Jaipur,Jaipur,5.9,710,0,0
501016,183737,2026-06-09,01:41:00,2105.61,Dining,POS,ATM Machine,No,Rajpura,Rajpura,10.3,2337,1,0
502817,167393,2026-05-11,21:54:00,3158.88,ATM Withdrawal,POS,ATM Machine,No,Chennai,Chennai,10.5,3673,1,0
501632,189729,2026-07-02,04:34:00,1935.93,Grocery,ONLINE,POS Terminal,No,Chennai,Chennai,2.0,1414,1,0
502490,135736,2026-08-11,11:19:00,4521.74,Grocery,UPI,Mobile App,Yes,Ahmedabad,Ahmedabad,9.5,2826,2,0
503731,172172,2026-06-13,17:23:00,2964.16,Dining,ONLINE,Web Browser,Yes,Jaipur,Jaipur,7.3,1909,0,0
503252,174706,2026-01-28,01:55:00,4531.4,Fuel,UPI,Web Browser,No,Hyderabad,Hyderabad,10.6,2424,0,0
505556,151404,2026-01-05,19:29:00,1449.35,Dining,ATM,Mobile App,No,Pune,Pune,13.8,1677,1,0
502071,118949,2026-08-02,12:40:00,2125.98,Dining,UPI,POS Terminal,No,Mumbai,Mumbai,14.8,1393,0,0
504453,147762,2026-03-28,19:01:00,11472.65,E-commerce,POS,POS Terminal,Yes,Jaipur,Jaipur,11.1,2625,4,0
505859,134240,2026-05-16,16:15:00,6946.96,Dining,POS,Mobile App,Yes,Bengaluru,Bengaluru,7.2,3513,2,0
505409,155956,2026-06-11,08:42:00,1494.25,Jewellery,ATM,Mobile App,Yes,Hyderabad,Hyderabad,14.5,1119,1,0
501636,153619,2026-07-31,04:42:00,8627.57,Grocery,ATM,Web Browser,Yes,Bengaluru,Bengaluru,6.7,66,0,0
504647,174584,2026-02-16,23:57:00,84683.38,Jewellery,UPI,Web Browser,No,Chennai,Pune,295.4,59,6,1
502480,113469,2026-03-30,20:50:00,1818.4,Travel,POS,Mobile App,No,Hyderabad,Hyderabad,11.7,3411,2,0
502266,109519,2026-03-24,03:33:00,4771.11,ATM Withdrawal,POS,POS Terminal,No,Kolkata,Kolkata,12.4,3164,1,0
502960,147794,2026-08-11,21:33:00,4522.95,Electronics,UPI,Mobile App,Yes,Jaipur,Jaipur,5.5,498,2,0
505324,139654,2026-03-20,06:18:00,3630.38,Jewellery,ATM,Web Browser,Yes,Mumbai,Mumbai,8.7,282,2,0
505673,195324,2026-06-21,13:57:00,5572.61,Electronics,ATM,Mobile App,No,Jaipur,Jaipur,13.6,1950,2,0
503060,127342,2026-02-27,04:10:00,1132.56,E-commerce,POS,Mobile App,Yes,Pune,Pune,14.3,3685,2,0
505054,191342,2026-02-13,19:22:00,1214.75,Jewellery,POS,POS Terminal,Yes,Chennai,Chennai,12.9,2576,1,0
502142,187509,2026-06-19,15:58:00,648.57,Jewellery,NEFT,Web Browser,No,Chennai,Chennai,8.0,686,1,0
505105,110907,2026-04-18,06:39:00,2140.16,Travel,NEFT,POS Terminal,No,Chennai,Chennai,0.9,3264,0,0
503119,102366,2026-03-28,06:50:00,7104.13,ATM Withdrawal,ONLINE,ATM Machine,Yes,Chennai,Chennai,7.7,3866,5,0
505189,181825,2026-05-07,05:35:00,3580.86,E-commerce,NEFT,ATM Machine,No,Jaipur,Jaipur,14.7,2029,1,0
505665,154662,2026-02-22,13:21:00,2699.53,ATM Withdrawal,UPI,USSD,Yes,Rajpura,Rajpura,6.5,3651,1,0
504046,101377,2026-06-30,22:54:00,3275.99,Dining,POS,Web Browser,Yes,Rajpura,Rajpura,10.0,3842,0,0
503357,105671,2026-01-22,04:18:00,1387.12,Fuel,ONLINE,POS Terminal,Yes,Ahmedabad,Ahmedabad,3.9,263,2,0
502745,119874,2026-06-29,20:58:00,7327.59,Pharmacy,UPI,Mobile App,No,Kolkata,Kolkata,1.2,1608,0,0
505093,104662,2026-02-06,20:49:00,1478.17,Fuel,POS,Mobile App,No,Mumbai,Mumbai,0.0,3243,2,0
503507,183718,2026-03-23,14:52:00,11427.81,E-commerce,POS,Mobile App,Yes,Delhi,Delhi,12.9,3415,0,0
501680,151457,2026-05-30,21:10:00,3630.71,ATM Withdrawal,UPI,Web Browser,No,Bengaluru,Bengaluru,7.0,3992,1,0
